"Id_aloj_1";"N_Individuo";"N_Pass";"Tipo_Passe";"Tipo_Passe_Dsg";"Passe_Tarifa";"Passe_Tarifa_Dsg";"Passe_Intermodal";"Passe_Intermodal_Dsg";"Passe_Operador1";"Passe_Operador1_Dsg";"Passe_Operador2";"Passe_Operador2_Dsg";"Passe_Operador3";"Passe_Operador3_Dsg"
"F1_22501";2;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";15;"Andante - Z4";;;;;;
"F1_22504";4;1;1;"Rede de um operador";3;"4_18";;;53;"STCP";;;;
"F1_22512";2;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";14;"Andante - Z3";;;;;;
"F1_22512";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_22517";1;1;4;"Combido entre operadores";1;"Sem redução";;;46;"Metro do Porto";53;"STCP";;
"F1_22517";2;1;4;"Combido entre operadores";1;"Sem redução";;;46;"Metro do Porto";53;"STCP";;
"F1_22521";3;1;3;"Passes intermodais/sociais ";5;"Sénior";13;"Andante - Z2";;;;;;
"F1_22528";3;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";17;"Andante - Z6";;;;;;
"F1_22528";2;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_22531";1;1;1;"Rede de um operador";8;"Social +";;;53;"STCP";;;;
"F1_22531";2;1;1;"Rede de um operador";8;"Social +";;;53;"STCP";;;;
"F1_22531";3;1;1;"Rede de um operador";8;"Social +";;;53;"STCP";;;;
"F1_22532";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_22540";1;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_22540";2;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_22541";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";14;"Andante - Z3";;;;;;
"F1_22545";3;1;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22545";4;1;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22547";1;1;1;"Rede de um operador";1;"Sem redução";;;36;"CP";;;;
"F1_22548";4;1;1;"Rede de um operador";9;"Outro";;;53;"STCP";;;;
"F1_22548";3;1;1;"Rede de um operador";9;"Outro";;;53;"STCP";;;;
"F1_22549";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22552";3;1;1;"Rede de um operador";9;"Outro";;;53;"STCP";;;;
"F1_22553";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_22554";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22555";2;1;2;"Linha de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_22555";2;2;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22562";3;1;1;"Rede de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_22563";4;1;3;"Passes intermodais/sociais ";4;"Sub23";14;"Andante - Z3";;;;;;
"F1_22566";4;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_22566";5;1;3;"Passes intermodais/sociais ";4;"Sub23";14;"Andante - Z3";;;;;;
"F1_22574";1;1;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_22574";2;2;3;"Passes intermodais/sociais ";9;"Outro";14;"Andante - Z3";;;;;;
"F1_22574";3;1;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_22574";2;1;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_22575";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22577";2;1;3;"Passes intermodais/sociais ";7;"Crianças";13;"Andante - Z2";;;;;;
"F1_22579";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22580";1;1;1;"Rede de um operador";5;"Sénior";;;46;"Metro do Porto";;;;
"F1_22580";2;1;1;"Rede de um operador";5;"Sénior";;;46;"Metro do Porto";;;;
"F1_22581";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22582";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_22582";2;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_22585";2;1;2;"Linha de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_22585";1;1;2;"Linha de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_22586";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22587";3;1;3;"Passes intermodais/sociais ";4;"Sub23";14;"Andante - Z3";;;;;;
"F1_22588";4;1;1;"Rede de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_22592";3;1;4;"Combido entre operadores";9;"Outro";;;53;"STCP";46;"Metro do Porto";50;"Resende"
"F1_22592";4;1;4;"Combido entre operadores";1;"Sem redução";;;53;"STCP";46;"Metro do Porto";50;"Resende"
"F1_22592";1;1;4;"Combido entre operadores";1;"Sem redução";;;53;"STCP";46;"Metro do Porto";50;"Resende"
"F1_22596";1;1;3;"Passes intermodais/sociais ";4;"Sub23";15;"Andante - Z4";;;;;;
"F1_22600";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_22606";4;1;3;"Passes intermodais/sociais ";4;"Sub23";13;"Andante - Z2";;;;;;
"F1_22614";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22616";1;1;1;"Rede de um operador";5;"Sénior";;;46;"Metro do Porto";;;;
"F1_22617";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_22618";1;1;4;"Combido entre operadores";1;"Sem redução";;;53;"STCP";46;"Metro do Porto";;
"F1_22623";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22627";2;1;1;"Rede de um operador";3;"4_18";;;53;"STCP";;;;
"F1_22628";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_22633";1;2;2;"Linha de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_22633";1;1;2;"Linha de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_22634";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_22636";3;1;1;"Rede de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_22636";4;1;1;"Rede de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_22640";3;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_22645";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_22646";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22646";4;1;1;"Rede de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_22646";3;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22648";1;1;3;"Passes intermodais/sociais ";5;"Sénior";13;"Andante - Z2";;;;;;
"F1_22648";2;1;3;"Passes intermodais/sociais ";5;"Sénior";13;"Andante - Z2";;;;;;
"F1_22649";1;1;2;"Linha de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_22660";2;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_22660";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_22661";3;1;3;"Passes intermodais/sociais ";3;"4_18";13;"Andante - Z2";;;;;;
"F1_22662";2;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_22662";3;1;3;"Passes intermodais/sociais ";8;"Social +";14;"Andante - Z3";;;;;;
"F1_22662";4;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_22667";4;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_22670";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22672";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_22672";3;1;3;"Passes intermodais/sociais ";3;"4_18";14;"Andante - Z3";;;;;;
"F1_22673";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22683";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;46;"Metro do Porto";;;;
"F1_22684";1;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_22685";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22685";3;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22685";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22689";1;1;3;"Passes intermodais/sociais ";8;"Social +";17;"Andante - Z6";;;;;;
"F1_22689";1;2;3;"Passes intermodais/sociais ";8;"Social +";17;"Andante - Z6";;;;;;
"F1_22690";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_22690";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_22691";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22692";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_22692";4;1;3;"Passes intermodais/sociais ";4;"Sub23";13;"Andante - Z2";;;;;;
"F1_22692";3;1;3;"Passes intermodais/sociais ";4;"Sub23";14;"Andante - Z3";;;;;;
"F1_22693";1;1;3;"Passes intermodais/sociais ";5;"Sénior";13;"Andante - Z2";;;;;;
"F1_22694";2;1;3;"Passes intermodais/sociais ";3;"4_18";13;"Andante - Z2";;;;;;
"F1_22700";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_22706";1;1;3;"Passes intermodais/sociais ";5;"Sénior";13;"Andante - Z2";;;;;;
"F1_22713";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_22715";1;1;1;"Rede de um operador";8;"Social +";;;53;"STCP";;;;
"F1_22715";2;1;1;"Rede de um operador";3;"4_18";;;53;"STCP";;;;
"F1_22724";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22726";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_22726";2;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_22726";3;1;1;"Rede de um operador";3;"4_18";;;53;"STCP";;;;
"F1_22728";3;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_22728";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22731";2;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_22739";1;1;3;"Passes intermodais/sociais ";5;"Sénior";13;"Andante - Z2";;;;;;
"F1_22740";5;1;1;"Rede de um operador";3;"4_18";;;46;"Metro do Porto";;;;
"F1_22740";4;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_22743";1;1;4;"Combido entre operadores";6;"Pensionistas e reformados";;;53;"STCP";46;"Metro do Porto";;
"F1_22745";2;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_22745";3;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_22746";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_22750";2;1;4;"Combido entre operadores";6;"Pensionistas e reformados";;;46;"Metro do Porto";53;"STCP";;
"F1_22750";1;1;4;"Combido entre operadores";6;"Pensionistas e reformados";;;46;"Metro do Porto";53;"STCP";;
"F1_22755";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22757";1;1;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22759";2;1;1;"Rede de um operador";8;"Social +";;;53;"STCP";;;;
"F1_22759";1;1;1;"Rede de um operador";8;"Social +";;;53;"STCP";;;;
"F1_22760";1;1;3;"Passes intermodais/sociais ";4;"Sub23";13;"Andante - Z2";;;;;;
"F1_22762";1;1;1;"Rede de um operador";8;"Social +";;;53;"STCP";;;;
"F1_22764";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_22766";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_22777";1;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_22780";2;1;1;"Rede de um operador";5;"Sénior";;;46;"Metro do Porto";;;;
"F1_22783";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_22783";2;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";14;"Andante - Z3";;;;;;
"F1_22790";1;1;3;"Passes intermodais/sociais ";9;"Outro";13;"Andante - Z2";;;;;;
"F1_22795";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_22795";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_22796";4;1;4;"Combido entre operadores";9;"Outro";;;53;"STCP";46;"Metro do Porto";;
"F1_22797";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_22798";4;1;1;"Rede de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_22799";1;1;1;"Rede de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_22799";2;1;1;"Rede de um operador";8;"Social +";;;53;"STCP";;;;
"F1_22799";4;1;1;"Rede de um operador";3;"4_18";;;61;"Valpi ";;;;
"F1_22799";1;2;2;"Linha de um operador";4;"Sub23";;;61;"Valpi ";;;;
"F1_22802";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_22803";4;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_22803";5;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_22805";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_22807";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";16;"Andante - Z5";;;;;;
"F1_22810";1;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_22810";2;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_22810";1;2;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_22813";3;1;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22813";5;1;2;"Linha de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_22813";6;1;2;"Linha de um operador";3;"4_18";;;53;"STCP";;;;
"F1_22817";3;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22818";1;2;1;"Rede de um operador";8;"Social +";;;46;"Metro do Porto";;;;
"F1_22818";2;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_22818";1;1;2;"Linha de um operador";8;"Social +";;;46;"Metro do Porto";;;;
"F1_22819";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_22819";2;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_22822";1;1;3;"Passes intermodais/sociais ";8;"Social +";14;"Andante - Z3";;;;;;
"F1_22827";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_22827";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_22830";3;1;1;"Rede de um operador";3;"4_18";;;53;"STCP";;;;
"F1_22834";1;1;3;"Passes intermodais/sociais ";5;"Sénior";13;"Andante - Z2";;;;;;
"F1_22835";1;2;1;"Rede de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_22835";2;1;1;"Rede de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_22835";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22840";3;1;2;"Linha de um operador";9;"Outro";;;53;"STCP";;;;
"F1_22840";4;1;1;"Rede de um operador";9;"Outro";;;53;"STCP";;;;
"F1_22842";3;1;1;"Rede de um operador";3;"4_18";;;53;"STCP";;;;
"F1_22842";2;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_22844";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_22846";2;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";14;"Andante - Z3";;;;;;
"F1_22848";1;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_22854";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22856";2;1;1;"Rede de um operador";4;"Sub23";;;46;"Metro do Porto";;;;
"F1_22859";1;1;4;"Combido entre operadores";1;"Sem redução";;;53;"STCP";46;"Metro do Porto";;
"F1_22861";1;1;2;"Linha de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_22863";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22863";1;2;1;"Rede de um operador";3;"4_18";;;53;"STCP";;;;
"F1_22863";2;1;1;"Rede de um operador";3;"4_18";;;53;"STCP";;;;
"F1_22866";1;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_22868";3;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22870";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22872";2;1;1;"Rede de um operador";9;"Outro";;;53;"STCP";;;;
"F1_22872";3;1;1;"Rede de um operador";9;"Outro";;;53;"STCP";;;;
"F1_22876";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_22886";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_22886";2;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_22891";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_22897";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";15;"Andante - Z4";;;;;;
"F1_22904";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_22904";3;1;3;"Passes intermodais/sociais ";3;"4_18";13;"Andante - Z2";;;;;;
"F1_22907";3;1;3;"Passes intermodais/sociais ";9;"Outro";13;"Andante - Z2";;;;;;
"F1_22907";4;1;3;"Passes intermodais/sociais ";9;"Outro";13;"Andante - Z2";;;;;;
"F1_22909";3;1;3;"Passes intermodais/sociais ";4;"Sub23";14;"Andante - Z3";;;;;;
"F1_22912";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22912";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22913";3;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22916";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_22917";2;1;3;"Passes intermodais/sociais ";5;"Sénior";13;"Andante - Z2";;;;;;
"F1_22923";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_22925";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22930";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_22933";4;1;1;"Rede de um operador";9;"Outro";;;53;"STCP";;;;
"F1_22941";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_22946";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_22947";1;1;3;"Passes intermodais/sociais ";5;"Sénior";13;"Andante - Z2";;;;;;
"F1_22947";2;1;3;"Passes intermodais/sociais ";5;"Sénior";13;"Andante - Z2";;;;;;
"F1_22949";2;1;1;"Rede de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_22949";3;1;1;"Rede de um operador";9;"Outro";;;53;"STCP";;;;
"F1_22949";1;1;1;"Rede de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_22950";1;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_22951";1;1;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22954";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_22954";2;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_22956";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22956";3;1;4;"Combido entre operadores";1;"Sem redução";;;53;"STCP";46;"Metro do Porto";;
"F1_22958";2;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_22962";1;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_22963";2;1;3;"Passes intermodais/sociais ";4;"Sub23";13;"Andante - Z2";;;;;;
"F1_22963";3;1;3;"Passes intermodais/sociais ";4;"Sub23";13;"Andante - Z2";;;;;;
"F1_22964";1;2;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22964";1;3;1;"Rede de um operador";3;"4_18";;;53;"STCP";;;;
"F1_22964";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22964";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22967";1;1;3;"Passes intermodais/sociais ";9;"Outro";14;"Andante - Z3";;;;;;
"F1_22968";2;1;3;"Passes intermodais/sociais ";4;"Sub23";17;"Andante - Z6";;;;;;
"F1_22969";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";14;"Andante - Z3";;;;;;
"F1_22970";1;1;3;"Passes intermodais/sociais ";5;"Sénior";13;"Andante - Z2";;;;;;
"F1_22972";1;1;4;"Combido entre operadores";1;"Sem redução";;;53;"STCP";46;"Metro do Porto";;
"F1_22973";1;1;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_22973";1;2;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_22974";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;46;"Metro do Porto";;;;
"F1_22974";2;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;46;"Metro do Porto";;;;
"F1_22976";1;1;3;"Passes intermodais/sociais ";5;"Sénior";13;"Andante - Z2";;;;;;
"F1_22978";3;1;1;"Rede de um operador";4;"Sub23";;;46;"Metro do Porto";;;;
"F1_22982";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_22983";1;1;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22985";4;1;3;"Passes intermodais/sociais ";3;"4_18";13;"Andante - Z2";;;;;;
"F1_22989";3;1;3;"Passes intermodais/sociais ";4;"Sub23";13;"Andante - Z2";;;;;;
"F1_22991";2;1;1;"Rede de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_22993";3;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22993";3;2;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_22993";4;2;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_22993";4;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_22997";3;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_23009";1;1;1;"Rede de um operador";2;"Gratuito";;;46;"Metro do Porto";;;;
"F1_23011";4;1;1;"Rede de um operador";9;"Outro";;;53;"STCP";;;;
"F1_23025";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_23028";1;1;4;"Combido entre operadores";1;"Sem redução";;;36;"CP";46;"Metro do Porto";53;"STCP"
"F1_23031";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_23037";1;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_23039";3;1;3;"Passes intermodais/sociais ";4;"Sub23";13;"Andante - Z2";;;;;;
"F1_23041";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_23045";1;1;1;"Rede de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_23054";1;1;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_23056";2;1;3;"Passes intermodais/sociais ";5;"Sénior";13;"Andante - Z2";;;;;;
"F1_23069";3;1;3;"Passes intermodais/sociais ";3;"4_18";13;"Andante - Z2";;;;;;
"F1_23069";4;1;3;"Passes intermodais/sociais ";3;"4_18";13;"Andante - Z2";;;;;;
"F1_23071";1;1;3;"Passes intermodais/sociais ";5;"Sénior";13;"Andante - Z2";;;;;;
"F1_23072";2;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_23073";5;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_23074";5;1;1;"Rede de um operador";4;"Sub23";;;46;"Metro do Porto";;;;
"F1_23079";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_23080";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_23083";3;1;1;"Rede de um operador";3;"4_18";;;53;"STCP";;;;
"F1_23084";2;1;3;"Passes intermodais/sociais ";5;"Sénior";13;"Andante - Z2";;;;;;
"F1_23096";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";15;"Andante - Z4";;;;;;
"F1_23096";2;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_23099";1;2;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_23099";2;1;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_23099";2;2;3;"Passes intermodais/sociais ";2;"Gratuito";14;"Andante - Z3";;;;;;
"F1_23099";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_23101";2;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_23101";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_23105";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_23107";2;1;1;"Rede de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_23108";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
